,Year,Country,Population,Gas consumption,Coal consumption,Oil consumption,FossilFuelGrowth,CoalGrowth,GasGrowth,OilGrowth,AverageTemperature,AverageTemperatureUncertainty,TempMinus1,TempMinus2,TempMinus5,Gas cumsum,Coal cumsum,Oil cumsum,Latitude,Longitude,x,y,z
1052,2012,Luxembourg,530900.0,1214000000.0,82000.0,3438000.0,-1.059,-0.055,0.218,-1.223,10.10925,0.26791668,11.032,9.134666,10.761666,25648900000.0,6092000.0,80953000.0,49.75,6.17,0.8644878413404841,-0.09826731205714873,-0.49295467089331135
1053,2013,Luxembourg,542600.0,1034000000.0,75000.0,3396000.0,-2.501,-0.067,-1.874,-0.559,9.90025,0.23375,10.10925,11.032,10.128667,26682900000.0,6167000.0,84349000.0,49.75,6.17,0.8644878413404841,-0.09826731205714873,-0.49295467089331135
1054,1980,Malaysia,13800000.0,1586000000.0,84000.0,9291000.0,8.152,0.186,-3.233,11.199,26.210417,0.17483333,,,,1586000000.0,84000.0,9291000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1055,1981,Malaysia,14130000.0,1756000000.0,157000.0,9582000.0,2.841,0.5,-4.14,6.482,26.20625,0.20966667,26.210417,,,3342000000.0,241000.0,18873000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1056,1982,Malaysia,14470000.0,1501000000.0,148000.0,10450000.0,10.347,-0.093,5.663999999999999,4.777,26.180084,0.20641667,26.20625,26.210417,,4843000000.0,389000.0,29323000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1057,1983,Malaysia,14820000.0,2181000000.0,370500.0,11150000.0,20.295,1.582,11.06,7.653,26.534,0.21516667,26.180084,26.20625,,7024000000.0,759500.0,40473000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1058,1984,Malaysia,15190000.0,4305000000.0,407400.0,11270000.0,7.431,0.209,9.223,-2.001,25.9035,0.22391666,26.534,26.180084,,11329000000.0,1166900.0,51743000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1059,1985,Malaysia,15600000.0,6372000000.0,417600.0,11270000.0,-0.907,0.93,-1.64,-0.198,26.1245,0.22591667,25.9035,26.534,26.210417,17701000000.0,1584500.0,63013000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1060,1986,Malaysia,16040000.0,7901000000.0,425000.0,11140000.0,20.096,-0.954,25.481000000000005,-4.431,26.186832,0.21475,26.1245,25.9035,26.20625,25602000000.0,2009500.0,74153000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1061,1987,Malaysia,16520000.0,7505000000.0,519000.0,11460000.0,3.764,1.047,-0.174,2.892,26.515333,0.18883334,26.186832,26.1245,26.180084,33107000000.0,2528500.0,85613000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1062,1988,Malaysia,17020000.0,8184000000.0,413000.0,11750000.0,10.235,-0.779,1.442,9.572,26.3575,0.18133333,26.515333,26.186832,26.534,41291000000.0,2941500.0,97363000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1063,1989,Malaysia,17530000.0,8411000000.0,1899000.0,12730000.0,26.119,10.897,10.583,4.639,26.106083,0.18841666,26.3575,26.515333,25.9035,49702000000.0,4840500.0,110093000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1064,1990,Malaysia,18030000.0,5591000000.0,2104000.0,15380000.0,22.47,1.49,-4.419,25.399,26.418917,0.21708333,26.106083,26.3575,26.1245,55293000000.0,6944500.0,125473000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1065,1991,Malaysia,18520000.0,6601000000.0,2478000.0,16410000.0,53.109,2.743,38.507,11.859,26.332083,0.18891667,26.418917,26.106083,26.186832,61894000000.0,9422500.0,141883000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1066,1992,Malaysia,19000000.0,7191000000.0,2602000.0,17540000.0,25.705,0.907,10.2,14.598999999999998,26.286583,0.21458334,26.332083,26.418917,26.515333,69085000000.0,12024500.0,159423000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1067,1993,Malaysia,19480000.0,9231000000.0,2175000.0,19540000.0,12.881,-3.126,-2.291,18.299,26.215,0.17416666,26.286583,26.332083,26.3575,78316000000.0,14199500.0,178963000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1068,1994,Malaysia,19980000.0,11640000000.0,2416000.0,22000000.0,27.655999999999995,1.767,4.815,21.074,26.277166,0.16816667,26.215,26.286583,26.106083,89956000000.0,16615500.0,200963000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1069,1995,Malaysia,20490000.0,13730000000.0,2647000.0,23180000.0,16.977,1.697,5.036,10.245,26.3345,0.16441667,26.277166,26.215,26.418917,103686000000.0,19262500.0,224143000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1070,1996,Malaysia,21020000.0,14120000000.0,2660000.0,25330000.0,49.393,0.093,27.586,21.714,26.238916,0.15733333,26.3345,26.277166,26.332083,117806000000.0,21922500.0,249473000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1071,1997,Malaysia,21560000.0,15980000000.0,2573000.0,27220000.0,75.799,-0.639,39.344,37.094,26.556416,0.18808334,26.238916,26.3345,26.286583,133786000000.0,24495500.0,276693000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1072,1998,Malaysia,22110000.0,16410000000.0,2489000.0,26140000.0,-37.294,1.267,2.105,-40.666,27.055,0.16266666,26.556416,26.238916,26.215,150196000000.0,26984500.0,302833000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1073,1999,Malaysia,22660000.0,16040000000.0,2417000.0,26310000.0,55.21200000000001,2.429,28.249,24.533,26.248917,0.16066667,27.055,26.556416,26.277166,166236000000.0,29401500.0,329143000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1074,2000,Malaysia,23190000.0,19380000000.0,3412000.0,27170000.0,63.146,6.346,54.894,1.906,26.371416,0.18141666,26.248917,27.055,26.3345,185616000000.0,32813500.0,356313000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1075,2001,Malaysia,23710000.0,20380000000.0,4896000.0,28640000.0,6.93,5.637,-10.444,11.737,26.500084,0.15333334,26.371416,26.248917,26.238916,205996000000.0,37709500.0,384953000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1076,2002,Malaysia,24210000.0,23870000000.0,6193000.0,29050000.0,45.031,7.799,3.791,33.441,26.7455,0.17708333,26.500084,26.371416,26.556416,229866000000.0,43902500.0,414003000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1077,2003,Malaysia,24700000.0,23960000000.0,6464000.0,28860000.0,58.447,19.456,21.771,17.22,26.57675,0.23466666,26.7455,26.500084,27.055,253826000000.0,50366500.0,442863000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1078,2004,Malaysia,25190000.0,21320000000.0,9664000.0,30660000.0,45.492,15.295,24.283,5.913,26.576,0.21108334,26.57675,26.7455,26.248917,275146000000.0,60030500.0,473523000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1079,2005,Malaysia,25690000.0,27730000000.0,10920000.0,30220000.0,49.792,2.987,46.78799999999999,0.018,26.649584,0.18483333,26.576,26.57675,26.371416,302876000000.0,70950500.0,503743000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1080,2006,Malaysia,26200000.0,32350000000.0,11220000.0,30420000.0,30.862,4.753,14.910000000000002,11.199,26.577667,0.20341666,26.649584,26.576,26.500084,335226000000.0,82170500.0,534163000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1081,2007,Malaysia,26720000.0,30100000000.0,14020000.0,35320000.0,56.715,18.003,15.375,23.338000000000005,26.496334,0.18616667,26.577667,26.649584,26.7455,365326000000.0,96190500.0,569483000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1082,2008,Malaysia,27240000.0,32030000000.0,15520000.0,33550000.0,27.018,10.867,31.482,-15.330999999999998,26.254084,0.17475,26.496334,26.577667,26.57675,397356000000.0,111710500.0,603033000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1083,2009,Malaysia,27740000.0,31140000000.0,16590000.0,36050000.0,-27.64,9.774,-35.274,-2.14,26.642,0.21608333,26.254084,26.496334,26.576,428496000000.0,128300500.0,639083000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1084,2010,Malaysia,28210000.0,32620000000.0,23440000.0,34540000.0,29.425,48.279,-19.992,1.139,26.806667,0.1995,26.642,26.254084,26.649584,461116000000.0,151740500.0,673623000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1085,2011,Malaysia,28650000.0,31150000000.0,23430000.0,38170000.0,27.685,-0.058,2.942,24.801,26.440582,0.22666666,26.806667,26.642,26.577667,492266000000.0,175170500.0,711793000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1086,2012,Malaysia,29070000.0,31570000000.0,25190000.0,37710000.0,67.977,12.901000000000002,36.983,18.093,26.62275,0.28225002,26.440582,26.806667,26.496334,523836000000.0,200360500.0,749503000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1087,2013,Malaysia,29470000.0,32810000000.0,23900000.0,42200000.0,41.5,-9.472,25.516,25.456,26.9735,0.2325,26.62275,26.440582,26.254084,556646000000.0,224260500.0,791703000.0,2.5,112.5,-0.6624153092673061,0.45059632796984966,0.5984721441039565
1088,1980,Mexico,67760000.0,22630000000.0,3977000.0,73750000.0,77.825,0.335,15.362,62.127,21.035667,0.18116666,,,,22630000000.0,3977000.0,73750000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1089,1981,Mexico,69410000.0,24500000000.0,3546000.0,81240000.0,72.826,-3.139,18.774,57.191,20.75375,0.22716667,21.035667,,,47130000000.0,7523000.0,154990000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1090,1982,Mexico,71060000.0,26710000000.0,4253000.0,85710000.0,46.29999999999999,4.722,18.165,23.413,21.051083,0.21308333,20.75375,21.035667,,73840000000.0,11776000.0,240700000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1091,1983,Mexico,72710000.0,26760000000.0,4995000.0,78390000.0,-5.351,3.963,8.242,-17.556,20.675417,0.21458334,21.051083,20.75375,,100600000000.0,16771000.0,319090000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1092,1984,Mexico,74350000.0,26790000000.0,4977000.0,81000000.0,39.492,0.093,0.3859999999999999,39.013,20.5115,0.20466666,20.675417,21.051083,,127390000000.0,21748000.0,400090000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1093,1985,Mexico,75980000.0,28040000000.0,5338000.0,85720000.0,38.689,2.745,6.695,29.249,20.603916,0.22241667,20.5115,20.675417,21.035667,155430000000.0,27086000.0,485810000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1094,1986,Mexico,77600000.0,24920000000.0,5956000.0,88470000.0,-17.613,3.636000000000001,-30.357,9.108,20.850666,0.19391666,20.603916,20.5115,20.75375,180350000000.0,33042000.0,574280000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1095,1987,Mexico,79200000.0,25290000000.0,5785000.0,91540000.0,39.27,-1.285,4.322,36.233,20.455168,0.20483333,20.850666,20.603916,21.051083,205640000000.0,38827000.0,665820000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1096,1988,Mexico,80790000.0,25600000000.0,5443000.0,92800000.0,0.412,-2.022,4.353,-1.918,20.736084,0.18958333,20.455168,20.850666,20.675417,231240000000.0,44270000.0,758620000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1097,1989,Mexico,82370000.0,24950000000.0,5886000.0,99590000.0,52.787,3.823,-5.632000000000001,54.596,20.965166,0.24758333,20.736084,20.455168,20.5115,256190000000.0,50156000.0,858210000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1098,1990,Mexico,83940000.0,26000000000.0,7376000.0,92410000.0,56.881,-0.332,20.211,37.002,20.960833,0.21025,20.965166,20.736084,20.603916,282190000000.0,57532000.0,950620000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1099,1991,Mexico,85510000.0,27710000000.0,7345000.0,99470000.0,48.803,-1.286,14.186,35.903,20.839666,0.18391666,20.960833,20.965166,20.850666,309900000000.0,64877000.0,1050090000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1100,1992,Mexico,87080000.0,28080000000.0,7154000.0,99450000.0,10.579,0.428,0.034,10.117,20.650333,0.23491667,20.839666,20.960833,20.455168,337980000000.0,72031000.0,1149540000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1101,1993,Mexico,88630000.0,29990000000.0,8169000.0,105200000.0,4.076,4.91,0.87,-1.704,20.938833,0.19258334,20.650333,20.839666,20.736084,367970000000.0,80200000.0,1254740000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1102,1994,Mexico,90160000.0,31190000000.0,9533000.0,114900000.0,97.954,9.026,17.765,71.164,21.32575,0.2145,20.938833,20.650333,20.965166,399160000000.0,89733000.0,1369640000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1103,1995,Mexico,91660000.0,31350000000.0,10620000.0,106100000.0,-55.077,5.94,5.872,-66.889,21.370667,0.19225,21.32575,20.938833,20.960833,430510000000.0,100353000.0,1475740000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1104,1996,Mexico,93150000.0,33070000000.0,11290000.0,105900000.0,35.977,8.541,5.881,21.555,21.132166,0.21275,21.370667,21.32575,20.839666,463580000000.0,111643000.0,1581640000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1105,1997,Mexico,94610000.0,35140000000.0,11910000.0,108200000.0,32.305,0.064,1.591,30.649,20.898582,0.19708332,21.132166,21.370667,20.650333,498720000000.0,123553000.0,1689840000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1106,1998,Mexico,96060000.0,40330000000.0,12490000.0,115200000.0,73.012,1.484,20.416,51.112,21.53175,0.17825,20.898582,21.132166,20.938833,539050000000.0,136043000.0,1805040000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1107,1999,Mexico,97480000.0,38840000000.0,12690000.0,114800000.0,-5.046,1.2,3.119,-9.365,21.1285,0.22874999,21.53175,20.898582,21.32575,577890000000.0,148733000.0,1919840000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1108,2000,Mexico,98900000.0,41690000000.0,12570000.0,119800000.0,75.733,6.639,21.224,47.869,21.232084,0.23083334,21.1285,21.53175,21.370667,619580000000.0,161303000.0,2039640000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1109,2001,Mexico,100300000.0,42320000000.0,14450000.0,118300000.0,-7.344,7.486999999999999,2.772,-17.603,21.133,0.2475,21.232084,21.1285,21.132166,661900000000.0,175753000.0,2157940000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1110,2002,Mexico,101700000.0,47690000000.0,15580000.0,113400000.0,59.632,56.432,48.783,-45.583,21.225,0.23766667,21.133,21.232084,20.898582,709590000000.0,191333000.0,2271340000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1111,2003,Mexico,103100000.0,53630000000.0,18980000.0,113300000.0,23.795,-36.787,34.406,26.176,21.329416,0.2685,21.225,21.133,21.53175,763220000000.0,210313000.0,2384640000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1112,2004,Mexico,104500000.0,56320000000.0,16870000.0,117300000.0,79.112,2.401,35.125,41.586,20.924833,0.2085,21.329416,21.225,21.1285,819540000000.0,227183000.0,2501940000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1113,2005,Mexico,106000000.0,55150000000.0,21160000.0,120100000.0,100.411,27.71,46.904,25.797,21.4135,0.19425,20.924833,21.329416,21.232084,874690000000.0,248343000.0,2622040000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1114,2006,Mexico,107600000.0,61560000000.0,22690000.0,120500000.0,54.386,9.769,55.76,-11.142,21.418083,0.23666666,21.4135,20.924833,21.133,936250000000.0,271033000.0,2742540000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1115,2007,Mexico,109200000.0,64570000000.0,21000000.0,124000000.0,17.81,-11.615,-12.469,41.894,21.079334,0.206,21.418083,21.4135,21.225,1000820000000.0,292033000.0,2866540000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1116,2008,Mexico,110800000.0,66870000000.0,18630000.0,123400000.0,12.77,-14.038000000000002,29.552000000000003,-2.744,21.08525,0.1995,21.079334,21.418083,21.329416,1067690000000.0,310663000.0,2989940000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1117,2009,Mexico,112500000.0,72300000000.0,18950000.0,119500000.0,16.025,2.201,51.722,-37.898,21.546083,0.20591666,21.08525,21.079334,20.924833,1139990000000.0,329613000.0,3109440000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1118,2010,Mexico,114100000.0,64260000000.0,23190000.0,121600000.0,41.822,28.372,8.757,4.692,20.852917,0.21775,21.546083,21.08525,21.4135,1204250000000.0,352803000.0,3231040000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1119,2011,Mexico,115700000.0,65960000000.0,25790000.0,123100000.0,88.944,23.208,47.64000000000001,18.096,21.599333,0.24533333,20.852917,21.546083,21.418083,1270210000000.0,378593000.0,3354140000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1120,2012,Mexico,117300000.0,68710000000.0,22930000.0,122100000.0,24.208,-22.061,28.453,17.817,21.652416,0.3245,21.599333,20.852917,21.079334,1338920000000.0,401523000.0,3476240000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1121,2013,Mexico,118800000.0,71630000000.0,23210000.0,121400000.0,9.289,-1.039,41.413,-31.085,22.219223,0.3651111,21.652416,21.599333,21.08525,1410550000000.0,424733000.0,3597640000.0,23.0,-102.0,-0.054128217323364335,0.5300765639480823,-0.8462204041751706
1122,1980,Morocco,19990000.0,70800000.0,500500.0,5168000.0,0.371,-0.2,-0.09,0.661,18.05675,0.338,,,,70800000.0,500500.0,5168000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1123,1981,Morocco,20480000.0,90620000.0,639300.0,4936000.0,-0.373,0.289,0.1829999999999999,-0.8450000000000001,18.312166,0.39691666,18.05675,,,161420000.0,1139800.0,10104000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1124,1982,Morocco,20980000.0,84960000.0,678800.0,5110000.0,3.136000000000001,0.561,-0.06,2.635,17.701916,0.33133334,18.312166,18.05675,,246380000.0,1818600.0,15214000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1125,1983,Morocco,21500000.0,90620000.0,896700.0,5168000.0,1.891,1.308,0.043,0.54,18.555084,0.35983333,17.701916,18.312166,,337000000.0,2715300.0,20382000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1126,1984,Morocco,22000000.0,56640000.0,846200.0,4936000.0,1.173,-0.958,-0.001,2.132,17.714,0.39824998,18.555084,17.701916,,393640000.0,3561500.0,25318000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1127,1985,Morocco,22500000.0,84960000.0,1001000.0,5226000.0,1.744,1.872,0.105,-0.233,18.309334,0.318,17.714,18.555084,18.05675,478600000.0,4562500.0,30544000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1128,1986,Morocco,22980000.0,84960000.0,1376000.0,5424000.0,1.768,2.756,-0.029,-0.959,17.792667,0.35966668,18.309334,17.714,18.312166,563560000.0,5938500.0,35968000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1129,1987,Morocco,23450000.0,59470000.0,1644000.0,5342000.0,1.492,1.675,-0.166,-0.017,18.814667,0.34433332,17.792667,18.309334,17.701916,623030000.0,7582500.0,41310000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1130,1988,Morocco,23900000.0,59470000.0,1637000.0,5761000.0,3.594,-0.163,0.016,3.741,18.212,0.33733332,18.814667,17.792667,18.555084,682500000.0,9219500.0,47071000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1131,1989,Morocco,24360000.0,59470000.0,1776000.0,6440000.0,6.707,1.244,-0.192,5.655,18.530334,0.37991667,18.212,18.814667,17.714,741970000.0,10995500.0,53511000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1132,1990,Morocco,24810000.0,56640000.0,1778000.0,6748000.0,1.7220000000000002,-0.465,-0.041,2.228,18.697666,0.32525,18.530334,18.212,18.309334,798610000.0,12773500.0,60259000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1133,1991,Morocco,25260000.0,38920000.0,1936000.0,6852000.0,1.03,1.14,-0.1809999999999999,0.072,17.61725,0.30083334,18.697666,18.530334,17.792667,837530000.0,14709500.0,67111000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1134,1992,Morocco,25710000.0,24000000.0,1784000.0,7584000.0,10.75,-1.012,-0.11,11.873,17.68575,0.41558334,17.61725,18.697666,18.814667,861530000.0,16493500.0,74695000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1135,1993,Morocco,26160000.0,29990000.0,1982000.0,7839000.0,2.527,1.186,-0.005,1.346,17.502666,0.34341666,17.68575,17.61725,18.212,891520000.0,18475500.0,82534000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1136,1994,Morocco,26580000.0,30020000.0,2200000.0,8600000.0,8.515,1.617,-0.005,6.903,18.460417,0.32075,17.502666,17.68575,18.530334,921540000.0,20675500.0,91134000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1137,1995,Morocco,26990000.0,20110000.0,3218000.0,8217000.0,-1.325,3.315,-0.074,-4.566,18.788834,0.34766668,18.460417,17.502666,18.697666,941650000.0,23893500.0,99351000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1138,1996,Morocco,27380000.0,20110000.0,3134000.0,8019000.0,0.682,5.315,0.035,-4.668,18.248333,0.285,18.788834,18.460417,17.61725,961760000.0,27027500.0,107370000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1139,1997,Morocco,27750000.0,50010000.0,3115000.0,8496000.0,3.868,-1.151,0.137,4.882,18.79925,0.31525,18.248333,18.788834,17.68575,1011770000.0,30142500.0,115866000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1140,1998,Morocco,28110000.0,50010000.0,3440000.0,8374000.0,3.763,4.466,0.029,-0.7319999999999999,18.712667,0.31541666,18.79925,18.248333,17.502666,1061780000.0,33582500.0,124240000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1141,1999,Morocco,28460000.0,40000000.0,3329000.0,9146000.0,7.095,-1.21,0.054,8.25,18.368334,0.30041668,18.712667,18.79925,18.460417,1101780000.0,36911500.0,133386000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1142,2000,Morocco,28790000.0,50010000.0,4018000.0,8773000.0,-0.901,4.815,0.058,-5.775000000000001,18.565083,0.27458334,18.368334,18.712667,18.788834,1151790000.0,40929500.0,142159000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1143,2001,Morocco,29130000.0,50010000.0,5101000.0,8766000.0,8.617,8.467,-0.005,0.155,19.233917,0.32641667,18.565083,18.368334,18.248333,1201800000.0,46030500.0,150925000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1144,2002,Morocco,29450000.0,50010000.0,5260000.0,8942000.0,3.27,-0.221,0.092,3.399,18.712584,0.34066665,19.233917,18.565083,18.79925,1251810000.0,51290500.0,159867000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1145,2003,Morocco,29780000.0,50010000.0,4890000.0,9218000.0,-1.386,-1.412,-0.022,0.048,18.856,0.37458333,18.712584,19.233917,18.712667,1301820000.0,56180500.0,169085000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1146,2004,Morocco,30120000.0,40000000.0,5472000.0,10690000.0,17.715,4.04,0.143,13.532000000000002,18.486,0.37199998,18.856,18.712584,18.368334,1341820000.0,61652500.0,179775000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1147,2005,Morocco,30460000.0,452000000.0,5630000.0,11560000.0,14.368,2.047,3.602,8.719,18.58075,0.30366668,18.486,18.856,18.565083,1793820000.0,67282500.0,191335000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1148,2006,Morocco,30800000.0,571300000.0,5876000.0,11810000.0,3.308,0.7440000000000001,1.025,1.539,18.793167,0.3715,18.58075,18.486,19.233917,2365120000.0,73158500.0,203145000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1149,2007,Morocco,31160000.0,648200000.0,6027000.0,12530000.0,-1.5759999999999998,-7.296,0.676,5.044,18.419666,0.329,18.793167,18.58075,18.712584,3013320000.0,79185500.0,215675000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1150,2008,Morocco,31540000.0,560100000.0,5641000.0,13250000.0,16.812,5.02,-0.074,11.866,18.382166,0.37916666,18.419666,18.793167,18.856,3573420000.0,84826500.0,228925000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1151,2009,Morocco,31930000.0,560100000.0,5265000.0,14080000.0,-9.228,-11.146,0.579,1.3389999999999995,19.01075,0.41799998,18.382166,18.419666,18.486,4133520000.0,90091500.0,243005000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1152,2010,Morocco,32340000.0,570100000.0,5300000.0,15150000.0,15.958999999999998,0.945,0.517,14.496,19.435,0.35833332,19.01075,18.382166,18.58075,4703620000.0,95391500.0,258155000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1153,2011,Morocco,32780000.0,800100000.0,4683000.0,16350000.0,13.684,2.211,1.854,9.62,18.878834,0.44666666,19.435,19.01075,18.793167,5503720000.0,100074500.0,274505000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
1154,2012,Morocco,33240000.0,1251000000.0,4682000.0,16380000.0,4.475,0.545,2.9790000000000005,0.952,18.66875,0.5843333,18.878834,19.435,18.419666,6754720000.0,104756500.0,290885000.0,32.0,-5.0,0.23663762160575355,0.7999570308807512,0.5514266812416906
