,Year,Country,Population,Gas consumption,Coal consumption,Oil consumption,FossilFuelGrowth,CoalGrowth,GasGrowth,OilGrowth,AverageTemperature,AverageTemperatureUncertainty,TempMinus1,TempMinus2,TempMinus5
174,1982,Spain,38210000.0,1982000000.0,45530000.0,58240000.0,-11.335,19.306,2.111,-32.752,14.205,0.20408334,14.27325,13.60425,
236,1983,Spain,38410000.0,2124000000.0,47460000.0,58710000.0,13.46,10.246,2.071,1.144,14.1945,0.214,14.205,14.27325,
298,1984,Spain,38590000.0,2039000000.0,46860000.0,49460000.0,-33.733,3.4659999999999997,-4.949,-32.25,13.365749,0.19133334,14.1945,14.205,
360,1985,Spain,38730000.0,2322000000.0,48440000.0,49800000.0,-20.982,-2.396,1.3739999999999999,-19.96,14.131833,0.24325,13.365749,14.1945,13.60425
422,1986,Spain,38860000.0,2464000000.0,46970000.0,50300000.0,7.102999999999999,7.583000000000001,4.262,-4.742,13.87625,0.23275,14.131833,13.365749,14.27325
484,1987,Spain,38950000.0,2832000000.0,45500000.0,51980000.0,21.142,-6.466,1.99,25.618,14.4609165,0.21266666,13.87625,14.131833,14.205
546,1988,Spain,39040000.0,3653000000.0,38230000.0,57060000.0,-6.269000000000001,-27.819,8.767,12.783,14.161333,0.18075,14.4609165,13.87625,14.1945
608,1989,Spain,39120000.0,4871000000.0,48260000.0,56970000.0,79.798,42.45,11.049,26.298999999999996,15.045917,0.23641667,14.161333,14.4609165,13.365749
670,1990,Spain,39200000.0,5437000000.0,47090000.0,58810000.0,-12.04,-1.396,7.788999999999999,-18.434,14.762083,0.23491667,15.045917,14.161333,14.131833
733,1991,Spain,39300000.0,6117000000.0,47640000.0,62440000.0,28.506,9.153,7.316,12.038000000000002,14.007167,0.20325,14.762083,15.045917,13.87625
805,1992,Spain,39410000.0,6451000000.0,47240000.0,64330000.0,76.891,4.71,2.969,69.212,13.95525,0.25225002,14.007167,14.762083,14.4609165
881,1993,Spain,39530000.0,6356000000.0,44500000.0,61520000.0,-54.383,-23.842,-1.3,-29.242,13.500667,0.20875,13.95525,14.007167,14.161333
957,1994,Spain,39660000.0,6777000000.0,42890000.0,65490000.0,43.46099999999999,6.605999999999999,6.438,30.417,14.651,0.21183333,13.500667,13.95525,15.045917
1033,1995,Spain,39790000.0,8456000000.0,42700000.0,69000000.0,58.07500000000001,0.523,16.575,40.976,15.072166,0.22583333,14.651,13.500667,14.762083
